fc.0.weight	fc.1.weight	fc.3.weight	fc.6.weight	fc.8.weight	fc.10.weight	fc.12.weight	fc.14.weight
2.08109	0.00634	1.63073	1.4901	1.4558	1.26304	1.38377	0.32126
2.32194	0.00855	1.92224	1.73153	1.72569	1.53187	1.71746	0.38674
2.03694	0.00606	1.59334	1.41748	1.43154	1.26072	1.49767	0.37226
1.76484	0.0051	1.42459	1.23913	1.15391	1.00112	1.21035	0.26997
2.14713	0.00644	1.79021	1.64188	1.79127	1.61027	2.11166	0.56852
1.83198	0.00504	1.41632	1.20108	1.01235	0.72107	0.71775	0.15507
2.02442	0.00575	1.61995	1.43841	1.39491	1.12931	1.35199	0.37282
2.10023	0.00657	1.67661	1.52105	1.49646	1.25665	1.46188	0.40097
1.99489	0.00617	1.58075	1.38878	1.32313	1.09424	1.26463	0.2932
1.94469	0.00653	1.57269	1.42487	1.4368	1.20119	1.37387	0.3388
2.08481	0.00669	1.65184	1.40724	1.31201	1.10823	1.32643	0.34861
1.94514	0.00692	1.63298	1.42716	1.36253	1.12143	1.30347	0.31972
2.22796	0.00595	1.66262	1.45912	1.39121	1.22633	1.45268	0.37719
2.24918	0.00688	1.85105	1.68812	1.85098	1.569	1.81159	0.4576
2.41753	0.0076	1.93767	1.69642	1.65337	1.42281	1.70881	0.44096
1.7263	0.00518	1.36612	1.21626	1.15737	0.92034	1.01546	0.2317
2.01214	0.00664	1.68972	1.48396	1.48527	1.26725	1.46611	0.36345
1.9698	0.00602	1.52167	1.31334	1.24837	0.99872	1.06497	0.21422
2.10769	0.00669	1.6526	1.44623	1.40532	1.22001	1.406	0.32896
2.3252	0.00714	1.85959	1.62301	1.61969	1.40592	1.62896	0.4518
2.43156	0.00762	1.835	1.59082	1.56636	1.24615	1.4093	0.33019
2.02898	0.00619	1.6194	1.43744	1.41233	1.11964	1.21994	0.27361
1.98208	0.00622	1.55836	1.40687	1.38997	1.14346	1.38221	0.29645
2.41045	0.00757	1.92037	1.70342	1.72064	1.46244	1.62711	0.41031
2.24651	0.00697	1.77671	1.70905	1.81914	1.67489	2.03532	0.49643
2.05516	0.0064	1.66867	1.47067	1.41719	1.10145	1.29097	0.30108
2.24416	0.006	1.62762	1.38048	1.26895	1.07763	1.2508	0.31703
2.06808	0.00626	1.58354	1.29464	1.12443	0.86434	0.9274	0.1986
1.97135	0.00675	1.66354	1.49889	1.52313	1.32274	1.59201	0.37496
1.89944	0.00564	1.55411	1.3467	1.2499	0.97303	1.01607	0.2138
2.19506	0.00604	1.69466	1.52432	1.47645	1.25505	1.23086	0.2471
1.70534	0.00491	1.35245	1.20966	1.16456	0.94324	1.09491	0.23741
2.1439	0.00632	1.70398	1.45761	1.39096	1.15558	1.34766	0.30893
2.07784	0.006	1.65675	1.43	1.39741	1.17539	1.30936	0.33722
2.03583	0.006	1.60273	1.35936	1.21412	0.97288	1.24279	0.31464
1.8353	0.00538	1.37697	1.20122	1.10192	0.88633	0.96873	0.26213
1.94511	0.00589	1.57501	1.46921	1.40323	1.15751	1.37006	0.33376
2.65234	0.00841	2.07651	1.915	2.02615	1.78911	2.16331	0.54171
2.28069	0.00673	1.69839	1.49934	1.46615	1.12197	1.06866	0.21957
1.971	0.00601	1.56329	1.34914	1.24138	0.96864	0.96337	0.22635
2.0402	0.00622	1.61823	1.4519	1.42328	1.30184	1.4926	0.38495
1.85147	0.00562	1.48901	1.34022	1.36932	1.126	1.28033	0.33197
2.05005	0.00685	1.68754	1.5018	1.51421	1.30146	1.48234	0.36094
2.64617	0.00819	2.00229	1.81843	1.9763	1.83733	2.14545	0.58847
2.30822	0.00699	1.77866	1.54972	1.42572	1.10301	1.23362	0.30176
1.88875	0.0058	1.52184	1.29074	1.20139	1.02663	1.12324	0.23683
2.06672	0.00574	1.59215	1.39465	1.25021	0.99748	1.01644	0.23742
2.32662	0.00651	1.70193	1.54568	1.51216	1.32875	1.39771	0.40362
1.88328	0.00543	1.47567	1.31258	1.25954	1.0572	1.18779	0.29733
1.75752	0.00529	1.41966	1.19706	1.11249	0.87316	0.94022	0.21031
2.4196	0.00757	1.93657	1.76952	1.8152	1.5279	1.85537	0.50759
2.07942	0.0067	1.70928	1.49124	1.4411	1.19413	1.31037	0.29371
2.46536	0.00788	1.8949	1.65198	1.71684	1.58281	1.93369	0.48112
2.13263	0.00735	1.84477	1.69932	1.7689	1.45303	1.72344	0.39113
2.40286	0.0082	1.88267	1.6344	1.62578	1.33516	1.33046	0.29449
2.22224	0.00705	1.7358	1.55975	1.63721	1.43228	1.76661	0.41671
2.49086	0.00665	1.7329	1.56318	1.59578	1.42684	1.81106	0.47473
1.71691	0.00484	1.35647	1.12707	1.02891	0.87248	1.09363	0.29478
2.08993	0.00604	1.60895	1.4272	1.39406	1.15624	1.30999	0.31641
1.98796	0.0062	1.56758	1.42306	1.45318	1.20981	1.27198	0.30951
2.27309	0.00665	1.71173	1.48137	1.44441	1.19359	1.37245	0.36007
2.53916	0.00704	1.87341	1.65925	1.67241	1.54762	1.54208	0.3808
1.98894	0.0063	1.57628	1.43086	1.41298	1.29184	1.56838	0.3945
2.12158	0.00621	1.62563	1.50404	1.55307	1.3265	1.43033	0.30495
1.81574	0.0044	1.41677	1.28373	1.15709	0.92481	1.06659	0.22681
1.93168	0.00529	1.49465	1.28691	1.13166	0.86407	0.89434	0.20424
2.12368	0.00639	1.65084	1.43927	1.36614	1.15308	1.21927	0.26549
1.94302	0.00593	1.49592	1.30992	1.26945	1.09882	1.31746	0.3347
2.05546	0.0063	1.60715	1.38617	1.32208	1.11652	1.28568	0.34693
2.35171	0.00658	1.72847	1.41454	1.34831	1.18707	1.30949	0.36288
3.36732	0.01057	2.56056	2.25282	2.37464	2.17334	2.69732	0.67764
2.79404	0.00973	2.21411	1.95676	1.99565	1.65682	1.9187	0.47847
2.17186	0.00716	1.77952	1.588	1.5313	1.44832	1.81639	0.43649
2.60577	0.00807	1.99644	1.80479	1.80248	1.52144	1.67253	0.38923
2.36582	0.00644	1.72868	1.47642	1.43412	1.27137	1.58804	0.45153
2.06629	0.00581	1.60792	1.37747	1.2483	0.95676	1.06759	0.23897
1.94772	0.00577	1.54507	1.38423	1.30795	1.11281	1.21415	0.29083
2.77978	0.00818	2.02227	1.78438	1.78853	1.54486	1.7262	0.40847
2.42303	0.00826	1.97066	1.70291	1.68293	1.3964	1.61241	0.41012
2.1861	0.00682	1.77705	1.56689	1.50792	1.23744	1.59414	0.37981
2.08588	0.00592	1.5669	1.36489	1.26388	1.03689	1.10935	0.25124
2.05676	0.00627	1.61417	1.47161	1.47465	1.23849	1.38304	0.3254
2.97945	0.00862	2.20154	1.95755	1.99903	1.78173	1.94355	0.40326
2.30564	0.00671	1.78714	1.47215	1.37621	1.13013	1.36126	0.30222
2.10751	0.00691	1.70942	1.57381	1.59486	1.38683	1.73989	0.46374
2.241	0.00709	1.72797	1.51696	1.53432	1.27916	1.39961	0.28628
1.94858	0.00566	1.47797	1.25262	1.16191	0.92279	0.96891	0.22406
2.31723	0.00765	1.85239	1.62693	1.61287	1.41473	1.79663	0.43746
2.13931	0.00771	1.78831	1.64957	1.66789	1.52763	1.86742	0.39962
2.60771	0.00815	1.93455	1.7584	1.90533	1.71458	2.09291	0.60602
3.43821	0.01007	2.30534	1.97267	1.9077	1.62361	1.97265	0.5327
2.37529	0.00751	1.83685	1.65894	1.58488	1.36726	1.51398	0.35885
2.26128	0.00678	1.71521	1.48689	1.32478	1.07794	1.16271	0.26629
2.1471	0.00615	1.68662	1.43004	1.34464	1.08785	1.23614	0.27846
2.37079	0.0073	1.77672	1.61685	1.63907	1.38525	1.60044	0.36624
2.55307	0.00758	2.04726	1.90785	2.03357	1.82037	2.33623	0.65223
1.9112	0.00532	1.41367	1.24396	1.13269	0.86384	0.90154	0.21854
2.03822	0.00577	1.56807	1.35882	1.31321	1.07547	1.18906	0.28199
2.23014	0.00662	1.7616	1.60176	1.60177	1.35096	1.33376	0.28208
1.93629	0.00534	1.46444	1.26566	1.20928	1.01452	1.27112	0.32712
2.57461	0.00785	1.99345	1.79571	1.77993	1.45172	1.71681	0.45648
1.73002	0.00451	1.3286	1.1343	1.05777	0.83163	0.78865	0.15315
1.86795	0.00536	1.47294	1.36932	1.38155	1.12822	1.27458	0.3019
2.17981	0.0062	1.63942	1.35238	1.16805	0.87747	0.89979	0.20581
2.41424	0.00877	1.99597	1.81309	1.85637	1.64029	1.88943	0.45189
2.21191	0.00647	1.73939	1.54946	1.54865	1.42114	1.76439	0.54567
1.96274	0.00661	1.5644	1.48346	1.38816	1.17305	1.40344	0.34806
1.89487	0.00592	1.50737	1.36414	1.30788	1.14217	1.32335	0.33324
2.09872	0.0065	1.63788	1.41707	1.30707	1.01858	1.16635	0.23659
2.229	0.00629	1.57735	1.39027	1.22107	1.02553	1.18731	0.31989
2.23791	0.00579	1.62001	1.45601	1.40199	1.13773	1.2797	0.3205
2.30564	0.0059	1.59667	1.36108	1.22869	0.99838	1.16747	0.27674
1.97872	0.00585	1.53377	1.33754	1.42229	1.29482	1.48735	0.39271
1.77653	0.00564	1.40325	1.20417	1.09772	0.92516	0.97065	0.20182
2.85187	0.00774	1.82838	1.51777	1.49005	1.26995	1.45732	0.39706
2.1999	0.0061	1.64993	1.43645	1.34344	1.16897	1.32779	0.35306
1.978	0.0064	1.58539	1.45934	1.46789	1.26987	1.44836	0.35898
2.48449	0.00824	2.00009	1.79993	1.95111	1.63853	2.01178	0.51789
2.41538	0.00699	1.81593	1.62523	1.61658	1.36322	1.41829	0.30238
2.14774	0.00677	1.71576	1.51467	1.48589	1.2567	1.50588	0.37933
2.30201	0.0064	1.78055	1.65571	1.85782	1.85669	2.47947	0.66172
1.95683	0.0056	1.50891	1.31065	1.19436	0.98318	1.01629	0.24151
2.32762	0.00767	1.82926	1.57439	1.46417	1.20032	1.32957	0.29628
1.77384	0.00493	1.39636	1.25133	1.16393	0.96581	0.96555	0.21476
2.42234	0.00719	1.80342	1.57181	1.55512	1.31188	1.47489	0.37344
2.2434	0.00653	1.72633	1.56118	1.57391	1.4027	1.69732	0.434
2.03983	0.00601	1.50938	1.32569	1.31714	1.12877	1.38368	0.36183
2.51354	0.00775	1.92165	1.71443	1.66029	1.34543	1.45382	0.37728
2.91397	0.00805	2.0918	1.84829	1.91817	1.65855	2.03389	0.55143
2.1651	0.00719	1.80629	1.62378	1.56757	1.3328	1.54471	0.39961
2.1405	0.00629	1.69082	1.50576	1.50694	1.27811	1.53994	0.37892
2.51354	0.0082	1.9481	1.71998	1.70892	1.56302	1.89807	0.47133
2.12433	0.00605	1.65671	1.45881	1.41169	1.2589	1.52222	0.33757
2.55192	0.00855	2.08361	1.89068	1.93664	1.75526	1.94476	0.52695
3.15172	0.01048	2.44588	2.2459	2.30613	2.12322	2.31511	0.54446
2.35178	0.00735	1.81578	1.58943	1.499	1.23872	1.38885	0.36879
2.04621	0.00658	1.61	1.43322	1.438	1.20539	1.26143	0.31632
2.07191	0.00611	1.5926	1.40193	1.32483	1.09196	1.32442	0.3143
2.37837	0.00704	1.78913	1.50284	1.39281	1.15861	1.27101	0.30213
2.23343	0.00612	1.59094	1.3086	1.09912	0.84115	0.94377	0.19349
1.75183	0.00534	1.42188	1.23898	1.20262	0.98018	1.04917	0.21287
2.09657	0.00713	1.69573	1.46117	1.39876	1.15191	1.24952	0.25678
2.30578	0.0071	1.81401	1.62414	1.56776	1.30396	1.37041	0.28242
2.45576	0.00696	1.81171	1.57856	1.547	1.42179	1.63402	0.39881
3.86493	0.00943	2.36755	2.13586	2.01924	1.56208	1.6618	0.38397
2.1352	0.00672	1.67338	1.52727	1.60496	1.62759	1.9967	0.54961
1.85103	0.00575	1.45817	1.2711	1.26081	1.05591	1.17883	0.27755
2.19318	0.00618	1.61569	1.37793	1.22286	0.98746	1.0854	0.27775
2.00142	0.00595	1.61312	1.41953	1.43137	1.17736	1.31095	0.31558
2.62491	0.00815	1.98643	1.82036	1.89716	1.87129	2.06368	0.57637
1.8421	0.00594	1.52248	1.33393	1.30382	1.09275	1.17518	0.26973
2.12741	0.00607	1.62601	1.45234	1.3975	1.1872	1.38287	0.35532
2.03676	0.00622	1.57961	1.45637	1.47062	1.27258	1.55477	0.40119
2.39825	0.00813	1.84195	1.70086	1.7273	1.46807	1.78313	0.45033
2.37373	0.00694	1.71144	1.40648	1.28647	0.99558	1.14772	0.26091
1.96598	0.00583	1.52932	1.30372	1.25215	1.02853	1.17641	0.30598
2.12949	0.00619	1.68027	1.53155	1.55064	1.32284	1.48323	0.37543
1.9651	0.00636	1.54567	1.35721	1.30164	1.07945	1.15923	0.2708
2.08624	0.00685	1.63565	1.35781	1.1895	0.87392	0.89392	0.16025
2.17098	0.00606	1.67985	1.47468	1.45458	1.29883	1.42626	0.39272
2.10138	0.00613	1.61476	1.44196	1.47184	1.3374	1.62393	0.42223
1.9005	0.00513	1.38861	1.18856	1.0055	0.79273	0.77339	0.17351
2.08975	0.00612	1.58897	1.4171	1.40395	1.23276	1.49065	0.34676
2.07843	0.00573	1.57035	1.35433	1.22392	0.99239	1.15031	0.29299
2.42167	0.00732	1.86612	1.61656	1.59285	1.33912	1.52147	0.38721
1.8608	0.00546	1.46454	1.31827	1.27302	1.03442	1.14684	0.22421
2.02643	0.00618	1.60394	1.36676	1.24206	1.07378	1.15081	0.29548
2.49979	0.00699	1.84897	1.55551	1.37139	1.03093	0.95753	0.18303
2.79841	0.00715	1.86364	1.63827	1.60249	1.53046	1.78426	0.4567
2.14345	0.00627	1.63953	1.35444	1.25222	1.0036	1.0342	0.26646
2.01405	0.00589	1.52026	1.32207	1.28083	1.06356	1.14519	0.26777
2.052	0.00709	1.6554	1.46974	1.47523	1.21251	1.15031	0.24867
2.29655	0.00842	1.88598	1.63075	1.54449	1.28911	1.42576	0.37837
2.63587	0.00746	2.01546	1.75215	1.797	1.56206	1.74401	0.39995
2.23347	0.00618	1.6644	1.49899	1.46386	1.21527	1.45228	0.36126
2.91453	0.00806	2.05003	1.82763	1.79145	1.58173	1.95717	0.46675
2.08921	0.00684	1.6645	1.50217	1.52956	1.42918	1.80453	0.44062
1.91327	0.00549	1.46211	1.30608	1.1823	0.91494	0.96407	0.18435
2.67417	0.00766	1.89988	1.67098	1.69984	1.45361	1.85711	0.46096
2.2807	0.00592	1.58519	1.43333	1.41515	1.12924	1.2799	0.30865
2.08668	0.00591	1.56675	1.44226	1.46371	1.20727	1.36446	0.31337
2.29842	0.00672	1.73689	1.54364	1.46651	1.2066	1.4463	0.30742
2.23391	0.00632	1.55466	1.30705	1.2622	1.08013	1.2069	0.2803
2.04333	0.00585	1.56691	1.41267	1.36915	1.10336	1.33734	0.30745
1.88921	0.00631	1.57833	1.37647	1.38894	1.23922	1.52615	0.39212
1.87631	0.00599	1.46966	1.20545	1.04745	0.8101	0.8556	0.17319
2.33626	0.00693	1.78853	1.55587	1.52694	1.27925	1.55025	0.40457
1.78254	0.00579	1.4097	1.25067	1.20484	0.98704	1.18989	0.32378
1.86965	0.00577	1.4752	1.31427	1.29163	1.01794	1.1156	0.27711
1.87781	0.00561	1.46747	1.25197	1.16591	0.93383	1.10285	0.263
2.54598	0.00827	1.99115	1.81573	1.87354	1.63128	1.99636	0.50509
2.36031	0.00684	1.82603	1.69337	1.66925	1.4001	1.52427	0.42268
2.09425	0.00631	1.6169	1.40219	1.26087	0.96536	0.98902	0.19987
2.56554	0.00734	1.91241	1.73631	1.62633	1.29421	1.48148	0.3596
2.37525	0.00815	1.80007	1.51512	1.40579	1.21334	1.3067	0.30794
2.44636	0.0078	1.92872	1.74263	1.76674	1.40527	1.42667	0.30627
1.77704	0.00527	1.36966	1.24989	1.28956	1.11051	1.27529	0.37152
1.94325	0.00613	1.51325	1.30508	1.20604	0.98311	1.15677	0.2458
1.77213	0.00556	1.44615	1.22858	1.10704	0.82715	0.83163	0.16978
1.95873	0.00548	1.53765	1.35721	1.32172	1.13233	1.22575	0.27105
2.27466	0.00698	1.75891	1.58097	1.61348	1.34234	1.55275	0.41749
2.31029	0.00743	1.73066	1.60236	1.64198	1.46825	1.71276	0.39254
2.54383	0.00663	1.68506	1.51736	1.49245	1.29189	1.51721	0.34745
2.14119	0.0061	1.57632	1.39525	1.36752	1.2001	1.42092	0.36178
2.01708	0.00606	1.57393	1.33286	1.23994	0.98725	0.95548	0.22088
2.21491	0.00702	1.75813	1.61237	1.60575	1.41374	1.70891	0.50334
2.15097	0.00613	1.60186	1.40586	1.34747	1.10582	1.20598	0.31229
2.04492	0.00734	1.69327	1.49974	1.4736	1.22406	1.34821	0.31793
2.2325	0.00687	1.72851	1.54508	1.5466	1.28662	1.34917	0.37921
2.28543	0.00715	1.77609	1.6358	1.56919	1.32513	1.41779	0.30353
2.46111	0.00722	1.80884	1.59492	1.48104	1.19752	1.27057	0.29432
2.52035	0.00687	1.85011	1.56948	1.42152	1.13437	1.23092	0.30295
2.35301	0.00641	1.79449	1.63438	1.6568	1.46805	1.96049	0.50545
2.14277	0.00636	1.57915	1.34685	1.33717	1.14927	1.37529	0.34042
2.20901	0.00741	1.74424	1.56474	1.71658	1.50408	1.87915	0.43368
2.80533	0.00811	2.06648	1.88876	1.90447	1.55775	1.84088	0.50732
1.92492	0.00625	1.56537	1.41497	1.42871	1.27008	1.56271	0.40752
2.10743	0.00709	1.66152	1.52946	1.56861	1.35019	1.43473	0.38074
2.10828	0.00633	1.63021	1.32545	1.20088	0.99817	1.13399	0.26418
1.77205	0.00467	1.31631	1.14556	1.09228	0.89424	1.01141	0.27786
2.41068	0.00745	1.85677	1.68836	1.70918	1.37638	1.56062	0.38907
1.90966	0.00554	1.45387	1.31306	1.20003	0.93295	0.8713	0.18202
2.37957	0.00623	1.75055	1.56014	1.49787	1.38999	1.61021	0.42301
1.86988	0.00554	1.43976	1.35749	1.38161	1.20249	1.40618	0.33729
2.35476	0.00727	1.80251	1.58519	1.56218	1.23562	1.4203	0.34499
2.41967	0.00735	1.78154	1.49437	1.42612	1.17702	1.44882	0.3373
1.72841	0.00451	1.31315	1.17233	1.14145	0.99816	1.0465	0.26352
1.85951	0.00501	1.3736	1.21696	1.11679	0.89972	0.96087	0.19122
2.11625	0.00632	1.64375	1.41949	1.37902	1.07518	1.09633	0.23677
3.82661	0.01098	2.32662	1.88926	1.82871	1.51838	1.60336	0.36846
2.67604	0.00778	1.98626	1.81301	1.8254	1.59099	1.88294	0.41769
2.78972	0.00849	2.01603	1.67088	1.56877	1.28223	1.56607	0.35544
2.14406	0.00706	1.70163	1.55936	1.55704	1.26891	1.43345	0.2923
2.26436	0.0068	1.65341	1.45207	1.42789	1.2699	1.69193	0.47528
2.17686	0.00618	1.59085	1.37828	1.27443	1.01998	1.15329	0.28083
2.47957	0.00789	1.85737	1.54157	1.40573	1.07965	1.05088	0.2366
2.28567	0.00678	1.73797	1.5546	1.49005	1.22166	1.44463	0.32039
2.26521	0.00663	1.68426	1.53886	1.40397	1.07741	1.20672	0.30321
2.04761	0.00548	1.50588	1.34552	1.32072	1.05981	1.25807	0.2775
1.66092	0.00448	1.31013	1.10634	0.98404	0.74264	0.73482	0.17598
2.00182	0.00552	1.5232	1.31216	1.2506	1.00382	1.07399	0.23318
3.27621	0.01032	2.40946	2.07273	1.95145	1.66344	1.76237	0.42726
2.0492	0.0065	1.64222	1.46389	1.51528	1.25267	1.39988	0.32195
2.19836	0.00595	1.66453	1.56827	1.51315	1.20019	1.28376	0.26999
2.4972	0.00704	1.82532	1.6391	1.68477	1.40589	1.50639	0.31347
2.07076	0.00623	1.6475	1.45055	1.49058	1.27257	1.50449	0.3645
2.23204	0.00697	1.80062	1.65788	1.76441	1.58223	1.92607	0.56359
2.36596	0.00636	1.78021	1.66379	1.60318	1.42025	1.62423	0.39871
2.04323	0.00589	1.55047	1.34961	1.25456	0.96907	1.07165	0.26373
2.7542	0.00797	1.9164	1.64898	1.60034	1.27368	1.27158	0.25019
2.17471	0.00643	1.66069	1.44577	1.38365	1.11087	1.29273	0.2856
2.12581	0.00777	1.68837	1.4361	1.30323	1.03092	0.99079	0.18748
2.84802	0.00728	1.7283	1.40819	1.20733	0.92444	0.93962	0.22544
2.09821	0.00579	1.5517	1.31727	1.27767	1.08948	1.19978	0.25793
2.12538	0.00744	1.7051	1.42943	1.3834	1.13343	1.41218	0.37317
1.95277	0.00616	1.5561	1.3291	1.24063	0.97608	1.11404	0.29946
1.9567	0.00583	1.52034	1.31379	1.24333	0.9868	1.04954	0.24857
1.93804	0.00606	1.52071	1.36352	1.32019	1.05482	1.2062	0.30186
2.04489	0.00542	1.51846	1.27286	1.22222	1.04275	1.08192	0.25667
2.49642	0.00879	2.03248	1.7952	1.81589	1.58538	1.79047	0.41726
2.66828	0.00802	1.96951	1.75745	1.71765	1.44632	1.66965	0.4221
2.17088	0.00631	1.65226	1.44619	1.34568	1.06219	1.13968	0.26652
3.17896	0.00858	1.91942	1.61277	1.5098	1.29293	1.54521	0.35272
2.22598	0.00655	1.70828	1.44477	1.30702	1.02718	1.05176	0.21981
2.72203	0.00899	2.03227	1.79838	1.82782	1.62193	2.01858	0.5332
2.23602	0.00721	1.75853	1.53567	1.49824	1.28795	1.36512	0.32591
2.5939	0.00736	1.92892	1.74273	1.86508	1.78063	2.18137	0.57808
2.99224	0.0089	2.15323	1.81384	1.82114	1.51374	1.79849	0.37163
2.70222	0.00892	2.14867	1.95826	2.17614	1.9954	2.56336	0.58033
2.3267	0.00647	1.76316	1.57617	1.51443	1.28133	1.33401	0.28236
1.79351	0.00519	1.38545	1.2129	1.15057	0.95253	1.01844	0.24116
2.15401	0.00592	1.54566	1.34509	1.28057	1.06185	1.30525	0.30456
2.29803	0.00718	1.74902	1.55664	1.50001	1.23531	1.46684	0.33582
2.16325	0.00664	1.65093	1.41027	1.27892	0.95844	1.00118	0.21965
2.41752	0.00686	1.77802	1.58761	1.52922	1.29822	1.47759	0.3512
2.06997	0.0071	1.68429	1.51127	1.4684	1.16946	1.18247	0.24042
2.15551	0.00638	1.64775	1.4537	1.37102	1.14153	1.14818	0.28462
2.18625	0.00621	1.63015	1.47131	1.34931	1.06777	1.13336	0.25174
2.17991	0.00689	1.69766	1.50435	1.43268	1.18514	1.44187	0.38286
2.52255	0.00649	1.76278	1.60607	1.64129	1.37873	1.54108	0.39418
2.11124	0.00587	1.55951	1.35475	1.26502	1.10214	1.25729	0.33456
1.9655	0.00528	1.48738	1.30982	1.27253	1.06838	1.19729	0.2895
2.66916	0.00866	2.06813	1.78535	1.72743	1.52578	1.87866	0.47321
2.38362	0.00666	1.78961	1.62855	1.52519	1.20082	1.33347	0.28699
2.46054	0.00691	1.84782	1.6814	1.74683	1.57238	2.00327	0.51027
2.15371	0.00699	1.6401	1.41813	1.34826	1.20287	1.36671	0.34032
2.8289	0.00896	2.03952	1.85278	1.88428	1.84232	2.36513	0.61965
1.73402	0.00509	1.33535	1.12311	1.04218	0.88864	1.06097	0.26967
2.11048	0.00641	1.7188	1.5521	1.57107	1.32665	1.50858	0.37658
2.31672	0.00746	1.82017	1.61135	1.6651	1.49201	1.78851	0.44916
2.06548	0.00636	1.62023	1.39363	1.32235	1.09916	1.34749	0.34389
2.37023	0.00712	1.78827	1.57537	1.4547	1.17251	1.30885	0.2912
2.01527	0.00581	1.50151	1.32667	1.30024	1.17098	1.39457	0.37807
2.35398	0.00674	1.75451	1.56582	1.51429	1.18919	1.33249	0.27594
2.27417	0.00674	1.69202	1.51912	1.5436	1.31841	1.39944	0.34794
2.96571	0.0085	2.11862	1.87048	1.85854	1.48471	1.60127	0.37448
2.00922	0.00599	1.53878	1.35895	1.32893	1.13454	1.24696	0.33729
2.1915	0.00666	1.67513	1.61803	1.7294	1.53338	1.78126	0.43338
2.21107	0.00709	1.76079	1.62145	1.65791	1.37292	1.50241	0.39548
2.4341	0.00692	1.87545	1.67884	1.62003	1.30272	1.52873	0.32053
2.51436	0.00706	1.79194	1.64155	1.64169	1.33536	1.52621	0.34416
2.21856	0.00668	1.66836	1.48737	1.42718	1.17729	1.25451	0.31485
2.19284	0.00593	1.63931	1.39447	1.25019	0.94748	0.9291	0.22308
2.45685	0.00635	1.69006	1.47802	1.44331	1.23139	1.5654	0.41676
1.80449	0.00524	1.29962	1.15739	1.07818	0.86176	0.83253	0.19589
2.28236	0.00616	1.66934	1.5008	1.47937	1.27265	1.40846	0.33614
2.29885	0.00665	1.68697	1.45398	1.39249	1.15448	1.29248	0.30764
